8 0 3856053772 2108137452 3856053772 2023402042 3856053772 2023608201 3856053772 2112831851
8 1 3856053772 2113750974 3856053772 2028328370 3856053772 2028440039 3856053772 2117354452
8 2 3856053772 2118080301 3856053772 2032601862 3856053772 2032709236 3856053772 2121859873
8 3 3856053772 2122555657 3856053772 2037231837 3856053772 2037390751 3856053772 2126416833
8 4 3856053772 2127129797 3856053772 2041823157 3856053772 2041977776 3856053772 2130643081
8 5 3856053772 2131532139 3856053772 2046113829 3856053772 2046289923 3856053772 2136016085
8 6 3856053772 2136707575 3856053772 2051379459 3856053772 2051534078 3856053772 2140379772
8 7 3856053772 2147067036 3856053772 2061794755 3856053772 2061949374 3856053772 2150739233
9 0 3856053776 2163529645 3856053776 2079481430 3856053776 2079756308 3856053776 2172368688
9 1 3856053776 2173996481 3856053776 2089106452 3856053776 2089256776 3856053776 2181254975
9 2 3856053776 2182577825 3856053776 2097670617 3856053776 2097820941 3856053776 2187912175
9 3 3856053776 2189548557 3856053776 2110787447 3856053776 2110937771 3856053776 2201029005
9 4 3856053776 2202364740 3856053776 2117427466 3856053776 2117569200 3856053776 2207398441
9 5 3856053776 2208699816 3856053776 2123771133 3856053776 2123917162 3856053776 2231733726
9 6 3856053776 2233086641 3856053776 2148273921 3856053776 2148419950 3856053776 2243235648
9 7 3856053776 2246654442 3856053776 2162335644 3856053776 2162481673 3856053776 2252968044
10 0 3856053780 2257271602 3856053780 2174649316 3856053780 2174928489 3856053780 2264293873
10 1 3856053780 2265217291 3856053780 2179730262 3856053780 2179884881 3856053780 2269009747
10 2 3856053780 2269585273 3856053780 2184119719 3856053780 2184265747 3856053780 2276504465
10 3 3856053780 2277058516 3856053780 2191541422 3856053780 2191691746 3856053780 2280271151
10 4 3856053780 2280833792 3856053780 2195290928 3856053780 2195432662 3856053780 2283814499
10 5 3856053780 2284359960 3856053780 2198825687 3856053780 2198971715 3856053780 2287521056
10 6 3856053780 2288070812 3856053780 2202622438 3856053780 2202768467 3856053780 2291558325
10 7 3856053780 2294461723 3856053780 2208991874 3856053780 2209137903 3856053780 2297755963
11 0 3856053784 2310546376 3856053784 2226485276 3856053784 2226730089 3856053784 2321988169
11 1 3856053784 2324041163 3856053784 2257091213 3856053784 2257258717 3856053784 2346894684
11 2 3856053784 2348896139 3856053784 2266084874 3856053784 2266243788 3856053784 2358671484
11 3 3856053784 2375932958 3856053784 2291365052 3856053784 2291523966 3856053784 2385996066
11 4 3856053784 2387327506 3856053784 2302484722 3856053784 2302639341 3856053784 2391751323
11 5 3856053784 2392949618 3856053784 2308055295 3856053784 2308209914 3856053784 2397326190
11 6 3856053784 2398769299 3856053784 2314287292 3856053784 2314441911 3856053784 2404146598
11 7 3856053784 2405387844 3856053784 2320510700 3856053784 2320661024 3856053784 2410030703
12 0 3856053788 2413286289 3856053788 2330178671 3856053788 2330462139 3856053788 2423753124
12 1 3856053788 2425685859 3856053788 2341109363 3856053788 2341272572 3856053788 2431020209
12 2 3856053788 2432381713 3856053788 2348569721 3856053788 2348728635 3856053788 2438403257
12 3 3856053788 2439751877 3856053788 2355102367 3856053788 2355252690 3856053788 2445133471
12 4 3856053788 2455501522 3856053788 2371328753 3856053788 2371483372 3856053788 2460715612
12 5 3856053788 2470456598 3856053788 2385828563 3856053788 2385978886 3856053788 2475705048
12 6 3856053788 2478475302 3856053788 2395054152 3856053788 2395204476 3856053788 2484896278
12 7 3856053788 2488585655 3856053788 2403854540 3856053788 2404009159 3856053788 2493627947
13 0 3856053792 2499237174 3856053792 2414381505 3856053792 2414669268 3856053792 2506882216
13 1 3856053792 2507754094 3856053792 2423108879 3856053792 2423272088 3856053792 2511782774
13 2 3856053792 2512323939 3856053792 2426948580 3856053792 2427107493 3856053792 2515854403
13 3 3856053792 2516399863 3856053792 2435242161 3856053792 2435396780 3856053792 2524135099
13 4 3856053792 2524693445 3856053792 2440911518 3856053792 2441061842 3856053792 2529615478
13 5 3856053792 2530165234 3856053792 2444798464 3856053792 2444953082 3856053792 2533785891
13 6 3856053792 2534370007 3856053792 2448968877 3856053792 2449123496 3856053792 2557884953
13 7 3856053792 2558473363 3856053792 2473995651 3856053792 2474150270 3856053792 2562948719
14 0 3856053796 2565091908 3856053796 2480687210 3856053796 2480936318 3856053796 2575885160
14 1 3856053796 2577920975 3856053796 2495397473 3856053796 2495569272 3856053796 2585845190
14 2 3856053796 2587185219 3856053796 2509454901 3856053796 2509613815 3856053796 2598919070
14 3 3856053796 2600250510 3856053796 2518921009 3856053796 2519079923 3856053796 2609239876
14 4 3856053796 2622214973 3856053796 2537690016 3856053796 2537848930 3856053796 2627545027
14 5 3856053796 2630341051 3856053796 2545725900 3856053796 2545880519 3856053796 2637294603
14 6 3856053796 2640730577 3856053796 2556051001 3856053796 2556205620 3856053796 2662987097
14 7 3856053796 2666345762 3856053796 2582361971 3856053796 2582516590 3856053796 2672255637
